match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_technique,pass_cross,pass_switch,pass_through_ball,pass_deflected,pass_outcome,pass_shot_assist,pass_goal_assist,pass_assisted_shot_id,under_pressure,play_pattern,source_file,pass_cut_back
3869151,Argentina,Enzo Fernandez,Alexis Mac Allister,8,41,1,"[68.7, 25.3]","[84.8, 24.0]",16.1524,-0.08057054,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,9,3,1,"[82.3, 26.4]","[93.9, 6.4]",23.120554,-1.0452125,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,9,9,1,"[99.6, 15.4]","[93.6, 29.7]",15.50774,1.9680676,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Alexis Mac Allister,9,15,1,"[77.4, 33.5]","[81.8, 34.2]",4.4553337,0.15776874,Low Pass,Interception,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Alexis Mac Allister,Marcos Javier Acuña,9,18,1,"[80.7, 29.2]","[73.1, 22.3]",10.264989,-2.404433,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Enzo Fernandez,9,20,1,"[71.0, 20.2]","[68.3, 25.1]",5.5946403,2.0744226,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Julián Álvarez,9,22,1,"[66.7, 24.8]","[109.4, 22.1]",42.78528,-0.063147776,High Pass,,Through Ball,,,True,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Enzo Fernandez,10,31,1,"[19.8, 0.1]","[24.2, 11.6]",12.313002,1.2053717,Low Pass,Throw-in,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Marcos Javier Acuña,10,32,1,"[24.2, 10.2]","[20.1, 2.1]",9.078547,-2.03937,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Alexis Mac Allister,10,34,1,"[19.8, 0.4]","[47.2, 13.0]",30.158249,0.43101823,High Pass,,,,,,,,,,,True,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,10,40,1,"[36.8, 25.1]","[39.3, 29.7]",5.235456,1.072974,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,10,41,1,"[42.6, 37.3]","[52.5, 41.8]",10.874742,0.4266275,Ground Pass,,,,,,,,,,,True,From Throw In,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,10,47,1,"[47.5, 22.3]","[45.0, 12.3]",10.307764,-1.815775,Ground Pass,,,,,,,,,,,True,From Throw In,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Enzo Fernandez,10,50,1,"[50.6, 12.3]","[45.3, 17.6]",7.495332,2.3561945,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nahuel Molina Lucero,10,53,1,"[45.3, 21.3]","[86.0, 79.9]",71.34739,0.9637447,High Pass,,,,True,,,Out,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Alexis Mac Allister,Alejandro Darío Gómez,11,22,1,"[56.9, 10.0]","[69.4, 10.0]",12.5,0.0,Ground Pass,Interception,,,,,,Incomplete,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Julián Álvarez,11,32,1,"[17.1, 63.7]","[66.0, 73.0]",49.7765,0.18793958,High Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Julián Álvarez,Rodrigo Javier De Paul,11,38,1,"[67.5, 75.3]","[61.0, 74.9]",6.512296,-3.0801318,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Julián Álvarez,11,40,1,"[59.9, 73.8]","[63.4, 63.5]",10.878419,-1.2432319,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Julián Álvarez,Alexis Mac Allister,11,44,1,"[80.4, 54.2]","[82.3, 50.8]",3.8948684,-1.0612041,Ground Pass,,,,,,,Incomplete,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,11,56,1,"[69.0, 80.0]","[59.3, 62.6]",19.921095,-2.0793576,Low Pass,Throw-in,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Marcos Javier Acuña,11,59,1,"[62.0, 51.1]","[57.1, 26.7]",24.887146,-1.7689799,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Alejandro Darío Gómez,12,2,1,"[57.1, 19.9]","[74.4, 3.4]",23.906902,-0.76173395,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Nicolás Hernán Otamendi,12,11,1,"[79.3, 6.7]","[65.6, 13.0]",15.079124,2.7105744,Ground Pass,,,,,,,,,,,True,From Throw In,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,12,14,1,"[66.1, 24.8]","[62.3, 33.4]",9.402127,1.9868609,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,12,18,1,"[65.0, 43.4]","[67.9, 62.9]",19.714462,1.4231604,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,12,21,1,"[62.9, 60.2]","[27.2, 37.6]",42.25222,-2.5772233,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,12,26,1,"[27.7, 36.5]","[37.7, 24.8]",15.391232,-0.8635795,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,12,30,1,"[41.2, 25.1]","[39.3, 36.5]",11.557249,1.735945,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,12,33,1,"[39.3, 37.2]","[39.0, 54.6]",17.402586,1.588036,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,12,35,1,"[40.1, 64.8]","[55.5, 73.7]",17.786793,0.5240275,Ground Pass,,,,,,,,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Julián Álvarez,12,38,1,"[56.6, 74.6]","[78.5, 59.9]",26.376125,-0.59115714,Low Pass,,Through Ball,,,True,,Pass Offside,,,,,From Throw In,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Marcos Javier Acuña,13,19,1,"[59.3, 23.2]","[46.8, 22.9]",12.503599,-3.1175973,Ground Pass,,,,,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Cristian Gabriel Romero,13,21,1,"[40.1, 23.4]","[33.3, 35.3]",13.705838,2.0899425,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Enzo Fernandez,13,26,1,"[38.2, 41.0]","[39.6, 49.2]",8.318654,1.4016951,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,30,1,"[42.6, 47.3]","[38.5, 24.3]",23.362577,-1.7472042,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,13,31,1,"[38.2, 23.2]","[45.0, 5.1]",19.335201,-1.2114203,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,13,35,1,"[46.8, 3.4]","[33.3, 14.2]",17.288435,2.4668517,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,13,37,1,"[29.8, 15.3]","[29.8, 30.5]",15.2,1.5707964,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,43,1,"[33.6, 29.7]","[32.5, 12.7]",17.035551,-1.6354121,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,13,46,1,"[44.2, 17.3]","[55.2, 14.3]",11.401754,-0.26625204,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Alexis Mac Allister,Rodrigo Javier De Paul,13,47,1,"[55.8, 17.3]","[56.3, 18.8]",1.5811388,1.2490457,Low Pass,,,,,,,Incomplete,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,13,51,1,"[40.7, 27.0]","[39.8, 34.2]",7.256032,1.6951513,Ground Pass,Recovery,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,13,53,1,"[40.4, 41.0]","[49.4, 53.5]",15.402922,0.9467733,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Lionel Andrés Messi Cuccittini,13,55,1,"[51.0, 54.6]","[64.5, 53.5]",13.544741,-0.08130187,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,13,57,1,"[56.3, 50.8]","[48.8, 44.5]",9.794897,-2.4429328,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,13,59,1,"[46.9, 37.6]","[51.7, 25.1]",13.389921,-1.2041587,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Alexis Mac Allister,14,2,1,"[51.8, 21.8]","[64.1, 20.2]",12.403628,-0.12935495,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,14,9,1,"[45.6, 5.6]","[42.6, 4.0]",3.4,-2.6516354,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,14,46,1,"[41.2, 6.4]","[39.3, 16.2]",9.982485,1.762298,Ground Pass,Free Kick,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,14,48,1,"[39.6, 19.1]","[44.8, 56.4]",37.66072,1.4322789,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,14,52,1,"[43.4, 52.7]","[39.3, 22.9]",30.080725,-1.7075218,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,14,56,1,"[34.1, 20.2]","[31.8, 48.4]",28.293638,1.6521765,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Nahuel Molina Lucero,15,0,1,"[31.4, 54.9]","[34.7, 71.5]",16.924833,1.3745595,Ground Pass,,,,,,,,,,,True,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,15,2,1,"[34.7, 71.5]","[42.6, 61.6]",12.665702,-0.89728844,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,15,5,1,"[57.4, 49.2]","[57.4, 33.4]",15.8,-1.5707964,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,15,8,1,"[74.4, 45.1]","[87.2, 75.3]",32.80061,1.1699077,Ground Pass,,,,,,,,,,,True,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,15,14,1,"[85.2, 62.9]","[76.9, 53.5]",12.539936,-2.2941275,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Alejandro Darío Gómez,15,16,1,"[78.2, 47.0]","[92.8, 4.0]",45.41101,-1.2434748,Low Pass,,,,True,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Rodrigo Javier De Paul,15,24,1,"[80.1, 17.2]","[79.6, 49.2]",32.003906,1.58642,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Nahuel Molina Lucero,15,27,1,"[81.0, 55.6]","[92.3, 73.4]",21.08388,1.0051584,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,15,30,1,"[93.1, 72.7]","[97.4, 72.2]",4.3289723,-0.115759216,Ground Pass,,,,,,,Incomplete,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Enzo Fernandez,15,32,1,"[93.6, 66.2]","[79.6, 60.7]",15.041609,-2.7672591,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,15,36,1,"[79.1, 62.6]","[93.9, 72.7]",17.917868,0.5988381,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,15,40,1,"[91.7, 68.4]","[79.9, 61.0]",13.928389,-2.5814712,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Alejandro Darío Gómez,15,42,1,"[79.3, 50.3]","[80.1, 18.8]",31.510157,-1.5454049,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Marcos Javier Acuña,15,45,1,"[80.1, 13.5]","[89.0, 2.3]",14.3055935,-0.8993305,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,15,49,1,"[81.5, 6.1]","[67.5, 15.0]",16.589455,2.5753257,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Rodrigo Javier De Paul,15,52,1,"[66.0, 17.6]","[69.1, 53.0]",35.535477,1.4834485,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Nicolás Hernán Otamendi,15,57,1,"[71.4, 53.8]","[56.6, 30.5]",27.603079,-2.136692,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Enzo Fernandez,16,2,1,"[64.2, 31.3]","[63.1, 36.4]",5.217279,1.7832284,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,16,5,1,"[64.1, 40.3]","[69.1, 50.8]",11.6297035,1.1263771,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,16,6,1,"[68.3, 52.7]","[56.9, 54.6]",11.557249,2.976444,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Enzo Fernandez,16,8,1,"[56.9, 54.5]","[63.1, 44.3]",11.936499,-1.0246297,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Julián Álvarez,16,11,1,"[69.1, 46.2]","[79.3, 53.0]",12.258874,0.5880026,Ground Pass,,,,,,,,,,,True,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Julián Álvarez,Nahuel Molina Lucero,16,14,1,"[81.8, 63.2]","[86.0, 73.7]",11.308846,1.19029,Ground Pass,,,,,,,,,,,True,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,16,15,1,"[87.2, 73.0]","[70.2, 60.5]",21.100948,-2.50757,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,16,17,1,"[69.1, 59.5]","[69.4, 50.5]",9.004998,-1.5374753,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Rodrigo Javier De Paul,16,18,1,"[69.4, 51.9]","[70.6, 58.3]",6.511528,1.3854483,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,16,20,1,"[72.1, 55.7]","[75.2, 44.8]",11.332254,-1.2937088,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,16,21,1,"[75.2, 45.4]","[67.9, 43.4]",7.569016,-2.8741817,Ground Pass,,,,,,,,,,,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,16,23,1,"[73.1, 34.9]","[92.0, 2.9]",37.164635,-1.0372987,Low Pass,,,,,,,,True,,9fd07a9a-2de2-4ba5-b400-6a2264835ba2,,From Free Kick,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,17,4,1,"[82.1, 51.1]","[107.4, 26.4]",35.357883,-0.77339876,High Pass,,Through Ball,,,True,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,17,5,1,"[106.0, 25.3]","[106.3, 3.7]",21.602083,-1.5569084,Low Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,17,9,1,"[105.6, 2.6]","[104.8, 10.0]",7.4431176,1.6784862,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,17,12,1,"[96.9, 15.7]","[80.7, 32.3]",23.194826,2.3439999,Low Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,17,15,1,"[81.2, 34.2]","[109.3, 32.4]",28.157593,-0.06396954,High Pass,,Through Ball,,,True,,Incomplete,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nicolás Hernán Otamendi,17,28,1,"[61.2, 17.2]","[46.1, 20.2]",15.395129,2.945471,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,17,30,1,"[45.3, 22.9]","[43.4, 39.6]",16.807735,1.6840817,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,17,37,1,"[56.6, 36.4]","[50.9, 27.3]",10.737783,-2.1303828,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,17,40,1,"[50.9, 24.0]","[56.3, 8.3]",16.60271,-1.2395222,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Nicolás Hernán Otamendi,17,42,1,"[56.6, 8.1]","[40.7, 18.0]",18.73019,2.584691,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Cristian Gabriel Romero,17,48,1,"[40.1, 19.2]","[34.7, 45.6]",26.946613,1.7725587,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,17,52,1,"[30.2, 41.8]","[7.5, 34.2]",23.938463,-2.818521,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Damián Emiliano Martínez,Nahuel Molina Lucero,17,57,1,"[8.5, 33.5]","[28.0, 74.9]",45.76254,1.1306049,Low Pass,,,,True,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,18,35,1,"[6.0, 44.0]","[4.2, 39.4]",4.9396358,-1.943784,Ground Pass,Goal Kick,,,,,,,,,,,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,18,38,1,"[2.5, 33.5]","[3.4, 20.7]",12.831601,-1.5005994,Ground Pass,,,,,,,,,,,True,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,18,39,1,"[3.9, 18.8]","[21.2, 2.3]",23.906902,-0.76173395,Low Pass,,,,,,,,,,,,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Alexis Mac Allister,18,42,1,"[34.7, 3.7]","[29.5, 14.3]",11.806778,2.0268683,Ground Pass,,,,,,,,,,,,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Alexis Mac Allister,Nicolás Hernán Otamendi,18,44,1,"[31.8, 13.2]","[24.5, 8.1]",8.905055,-2.5317867,Ground Pass,,,,,,,,,,,,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,18,45,1,"[24.7, 7.0]","[54.1, 8.1]",29.42057,0.037397522,High Pass,,,,,,,,,,,True,From Goal Kick,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Alexis Mac Allister,18,55,1,"[42.3, 16.9]","[42.8, 11.9]",5.0249376,-1.4711276,Ground Pass,,,,,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Alexis Mac Allister,Julián Álvarez,18,56,1,"[43.4, 12.4]","[42.6, 19.1]",6.747592,1.6896367,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Julián Álvarez,Enzo Fernandez,18,57,1,"[41.8, 19.1]","[37.9, 16.1]",4.920366,-2.485897,Ground Pass,,,,,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Nahuel Molina Lucero,18,58,1,"[39.3, 19.1]","[32.9, 40.2]",22.049263,1.865294,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,19,1,1,"[35.8, 47.0]","[54.7, 71.5]",30.94285,0.9137214,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Enzo Fernandez,19,7,1,"[62.6, 56.1]","[55.0, 40.7]",17.173235,-2.0292356,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Rodrigo Javier De Paul,19,9,1,"[55.8, 43.4]","[61.5, 52.2]",10.484751,0.99602044,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Enzo Fernandez,19,12,1,"[62.6, 53.0]","[58.0, 46.2]",8.20975,-2.1655555,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Lionel Andrés Messi Cuccittini,19,13,1,"[57.4, 43.7]","[62.3, 30.8]",13.799275,-1.2077848,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Alejandro Darío Gómez,19,15,1,"[63.7, 27.0]","[76.9, 24.3]",13.473307,-0.20176235,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Alejandro Darío Gómez,Lionel Andrés Messi Cuccittini,19,17,1,"[76.3, 24.8]","[72.1, 23.4]",4.427189,-2.819842,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Lionel Andrés Messi Cuccittini,Marcos Javier Acuña,19,21,1,"[84.2, 10.0]","[93.3, 3.0]",11.480854,-0.6556956,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Rodrigo Javier De Paul,19,23,1,"[87.9, 5.6]","[86.1, 17.6]",12.134249,1.7196863,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,19,25,1,"[85.2, 15.3]","[112.8, 11.6]",27.846903,-0.13326344,Ground Pass,,,,,,,Incomplete,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nahuel Molina Lucero,Rodrigo Javier De Paul,19,44,1,"[68.3, 68.9]","[63.1, 59.9]",10.394229,-2.0947156,High Pass,,,,,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Rodrigo Javier De Paul,Cristian Gabriel Romero,19,46,1,"[63.1, 60.2]","[41.8, 60.2]",21.3,3.1415927,High Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Nicolás Hernán Otamendi,19,50,1,"[30.2, 47.0]","[30.2, 27.3]",19.7,-1.5707964,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Nicolás Hernán Otamendi,Marcos Javier Acuña,19,54,1,"[32.5, 25.3]","[39.8, 14.2]",13.28533,-0.9890567,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Marcos Javier Acuña,Enzo Fernandez,19,57,1,"[42.6, 14.6]","[45.0, 38.0]",23.522755,1.4685897,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Enzo Fernandez,Cristian Gabriel Romero,20,5,1,"[56.0, 40.7]","[51.7, 57.2]",17.0511,1.825732,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
3869151,Argentina,Cristian Gabriel Romero,Damián Emiliano Martínez,20,9,1,"[50.2, 56.9]","[22.3, 46.2]",29.881432,-2.77538,Ground Pass,,,,,,,,,,,True,Regular Play,AustraliaAR.csv,
3869151,Argentina,Damián Emiliano Martínez,Nicolás Hernán Otamendi,20,13,1,"[23.4, 45.6]","[29.5, 18.0]",28.266058,-1.3532785,Ground Pass,,,,,,,,,,,,Regular Play,AustraliaAR.csv,
