match_id,team,player,pass_recipient,minute,second,period,location,pass_end_location,pass_length,pass_angle,pass_height,pass_type,pass_cross,pass_cut_back,pass_switch,pass_deflected,pass_outcome,pass_shot_assist,pass_assisted_shot_id,under_pressure,play_pattern
7563,France,Thomas Lemar,N''Golo Kanté,36,52,1,"[94.0, 6.0]","[87.0, 8.0]",7.28011,2.863293,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Raphaël Varane,36,54,1,"[85.0, 18.0]","[72.0, 47.0]",31.780497,1.9922155,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,37,0,1,"[88.0, 63.0]","[95.0, 79.0]",17.464249,1.1583859,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Raphaël Varane,37,2,1,"[96.0, 79.0]","[82.0, 72.0]",15.652476,-2.6779451,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,Presnel Kimpembe,37,5,1,"[79.0, 69.0]","[68.0, 47.0]",24.596748,-2.0344439,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Presnel Kimpembe,N''Golo Kanté,37,8,1,"[68.0, 44.0]","[72.0, 32.0]",12.649111,-1.2490457,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,37,14,1,"[84.0, 35.0]","[81.0, 44.0]",9.486833,1.8925469,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Djibril Sidibé,37,18,1,"[83.0, 49.0]","[93.0, 79.0]",31.622776,1.2490457,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Antoine Griezmann,37,21,1,"[93.0, 78.0]","[88.0, 70.0]",9.433981,-2.1293957,Ground Pass,,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,Djibril Sidibé,37,22,1,"[89.0, 72.0]","[89.0, 79.0]",7.0,1.5707964,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,Ousmane Dembélé,37,23,1,"[89.0, 79.0]","[94.0, 79.0]",5.0,0.0,Ground Pass,,,,,,,,,,From Throw In
7563,France,Ousmane Dembélé,Antoine Griezmann,37,23,1,"[94.0, 79.0]","[101.0, 77.0]",7.28011,-0.27829966,Ground Pass,,,,,,,,,True,From Throw In
7563,France,Antoine Griezmann,Djibril Sidibé,37,25,1,"[101.0, 77.0]","[95.0, 72.0]",7.81025,-2.4468544,Ground Pass,,,,,,,,,,From Throw In
7563,France,Djibril Sidibé,N''Golo Kanté,37,26,1,"[96.0, 68.0]","[99.0, 62.0]",6.708204,-1.1071488,Ground Pass,,,,,,Incomplete,,,True,From Throw In
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,37,36,1,"[52.0, 14.0]","[63.0, 26.0]",16.27882,0.8288491,Ground Pass,,,,,,,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,37,38,1,"[62.0, 26.0]","[69.0, 3.0]",24.04163,-1.2753555,Ground Pass,,,,,,,,,,From Throw In
7563,France,Lucas Hernández Pi,Presnel Kimpembe,37,41,1,"[68.0, 2.0]","[54.0, 15.0]",19.104973,2.3932147,Ground Pass,,,,,,,,,,From Throw In
7563,France,Presnel Kimpembe,Raphaël Varane,37,44,1,"[54.0, 23.0]","[50.0, 48.0]",25.317978,1.7294515,Ground Pass,,,,,,,,,,From Throw In
7563,France,Raphaël Varane,N''Golo Kanté,37,46,1,"[50.0, 48.0]","[60.0, 61.0]",16.40122,0.9151007,Ground Pass,,,,,,,,,,From Throw In
7563,France,N''Golo Kanté,Antoine Griezmann,37,50,1,"[69.0, 61.0]","[79.0, 62.0]",10.049875,0.09966865,Ground Pass,,,,,,,,,,From Throw In
7563,France,Antoine Griezmann,Lucas Hernández Pi,37,54,1,"[70.0, 52.0]","[89.0, 1.0]",54.42426,-1.2141762,High Pass,,,,True,,Out,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,38,22,1,"[49.0, 32.0]","[57.0, 32.0]",8.0,0.0,Low Pass,Recovery,,,,,Incomplete,,,True,Regular Play
7563,France,Thomas Lemar,Djibril Sidibé,38,42,1,"[46.0, 46.0]","[57.0, 64.0]",21.095022,1.022247,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,38,44,1,"[57.0, 62.0]","[76.0, 68.0]",19.924858,0.30587888,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Antoine Griezmann,38,49,1,"[88.0, 61.0]","[102.0, 56.0]",14.866069,-0.34302393,Ground Pass,,,,,,,True,712450fa-43a7-41c2-a20d-495cd0f5c087,,Regular Play
7563,France,Lucas Hernández Pi,,39,19,1,"[9.0, 15.0]","[45.0, 7.0]",36.878178,-0.21866895,High Pass,Recovery,,,,,Incomplete,,,,From Keeper
7563,France,Steve Mandanda,Raphaël Varane,40,5,1,"[8.0, 38.0]","[19.0, 59.0]",23.70654,1.0882831,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,40,9,1,"[21.0, 61.0]","[45.0, 79.0]",30.0,0.6435011,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,40,13,1,"[58.0, 79.0]","[102.0, 68.0]",45.35416,-0.24497867,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Olivier Giroud,40,18,1,"[118.0, 59.0]","[113.0, 35.0]",24.5153,-1.7761917,High Pass,,True,,,,Incomplete,,,True,Regular Play
7563,France,Steve Mandanda,Raphaël Varane,41,6,1,"[11.0, 50.0]","[23.0, 64.0]",18.439089,0.86217004,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,N''Golo Kanté,41,10,1,"[32.0, 66.0]","[38.0, 60.0]",8.485281,-0.7853982,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,41,16,1,"[54.0, 60.0]","[56.0, 78.0]",18.110771,1.4601392,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Raphaël Varane,41,18,1,"[55.0, 79.0]","[48.0, 67.0]",13.892444,-2.0988708,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Presnel Kimpembe,41,21,1,"[49.0, 62.0]","[49.0, 30.0]",32.0,-1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Lucas Hernández Pi,41,26,1,"[67.0, 20.0]","[87.0, 2.0]",26.907248,-0.7328151,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,41,29,1,"[84.0, 3.0]","[66.0, 9.0]",18.973665,2.819842,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Raphaël Varane,41,32,1,"[66.0, 15.0]","[58.0, 36.0]",22.472204,1.9347752,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,41,37,1,"[68.0, 52.0]","[67.0, 76.0]",24.020824,1.6124389,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,41,39,1,"[67.0, 79.0]","[79.0, 79.0]",12.0,0.0,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Olivier Giroud,Ousmane Dembélé,42,4,1,"[47.0, 75.0]","[65.0, 77.0]",18.110771,0.11065722,Low Pass,Recovery,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,N''Golo Kanté,42,6,1,"[65.0, 79.0]","[62.0, 67.0]",12.369317,-1.815775,Low Pass,,,,,True,,,,True,Regular Play
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,42,9,1,"[67.0, 60.0]","[65.0, 48.0]",12.165525,-1.735945,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,42,12,1,"[67.0, 41.0]","[76.0, 35.0]",10.816654,-0.5880026,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Lucas Hernández Pi,42,15,1,"[82.0, 28.0]","[94.0, 14.0]",18.439089,-0.86217004,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Lucas Hernández Pi,Antoine Griezmann,42,18,1,"[97.0, 14.0]","[108.0, 16.0]",11.18034,0.1798535,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,42,21,1,"[103.0, 13.0]","[91.0, 9.0]",12.649111,-2.819842,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Steven N''Kemboanza Mike Christopher Nzonzi,42,26,1,"[89.0, 8.0]","[79.0, 10.0]",10.198039,2.9441972,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,42,30,1,"[82.0, 11.0]","[86.0, 8.0]",5.0,-0.6435011,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Steven N''Kemboanza Mike Christopher Nzonzi,42,31,1,"[86.0, 8.0]","[79.0, 11.0]",7.615773,2.7367008,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,42,35,1,"[83.0, 11.0]","[89.0, 4.0]",9.219544,-0.86217004,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,42,37,1,"[83.0, 5.0]","[64.0, 25.0]",27.58623,2.330559,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Raphaël Varane,42,41,1,"[68.0, 30.0]","[60.0, 51.0]",22.472204,1.9347752,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,42,43,1,"[64.0, 53.0]","[85.0, 78.0]",32.649654,0.8721365,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,42,46,1,"[84.0, 76.0]","[78.0, 66.0]",11.661903,-2.1112158,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Raphaël Varane,42,48,1,"[74.0, 64.0]","[65.0, 54.0]",13.453624,-2.3036115,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Djibril Sidibé,42,52,1,"[68.0, 54.0]","[82.0, 80.0]",29.529646,1.076855,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,42,55,1,"[80.0, 78.0]","[72.0, 70.0]",11.313708,-2.3561945,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Raphaël Varane,42,56,1,"[71.0, 72.0]","[63.0, 63.0]",12.0415945,-2.2974386,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Thomas Lemar,42,59,1,"[64.0, 55.0]","[71.0, 34.0]",22.135944,-1.2490457,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Antoine Griezmann,43,3,1,"[72.0, 34.0]","[109.0, 49.0]",39.92493,0.3851575,High Pass,,,,,,Pass Offside,,,,Regular Play
7563,France,Steve Mandanda,Raphaël Varane,44,7,1,"[15.0, 44.0]","[26.0, 61.0]",20.248457,0.9964915,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,N''Golo Kanté,44,10,1,"[26.0, 61.0]","[42.0, 58.0]",16.27882,-0.18534794,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Antoine Griezmann,44,13,1,"[52.0, 53.0]","[56.0, 51.0]",4.472136,-0.4636476,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,N''Golo Kanté,44,14,1,"[56.0, 51.0]","[51.0, 53.0]",5.3851647,2.7610862,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Presnel Kimpembe,44,15,1,"[50.0, 51.0]","[47.0, 26.0]",25.179358,-1.6902252,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Lucas Hernández Pi,44,18,1,"[47.0, 26.0]","[66.0, 3.0]",29.832869,-0.8803499,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,44,21,1,"[64.0, 4.0]","[52.0, 13.0]",15.0,2.4980915,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Presnel Kimpembe,Raphaël Varane,44,25,1,"[55.0, 20.0]","[51.0, 57.0]",37.215588,1.6784862,Ground Pass,,,,,,,,,,Regular Play
7563,France,Raphaël Varane,Ousmane Dembélé,44,29,1,"[63.0, 59.0]","[78.0, 79.0]",25.0,0.9272952,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Steven N''Kemboanza Mike Christopher Nzonzi,44,32,1,"[88.0, 79.0]","[82.0, 55.0]",24.738634,-1.815775,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,N''Golo Kanté,44,37,1,"[89.0, 57.0]","[79.0, 63.0]",11.661903,2.6011732,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Antoine Griezmann,44,38,1,"[80.0, 64.0]","[80.0, 57.0]",7.0,-1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Djibril Sidibé,44,40,1,"[82.0, 62.0]","[86.0, 78.0]",16.492422,1.3258177,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,44,42,1,"[87.0, 79.0]","[93.0, 79.0]",6.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Steven N''Kemboanza Mike Christopher Nzonzi,44,43,1,"[94.0, 79.0]","[100.0, 69.0]",11.661903,-1.0303768,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Ousmane Dembélé,44,44,1,"[100.0, 70.0]","[95.0, 69.0]",5.0990195,-2.9441972,Ground Pass,,,,,,,True,ae7a339f-d14c-4d46-b608-768b9b442a2d,,Regular Play
7563,France,Raphaël Varane,Antoine Griezmann,45,20,1,"[33.0, 39.0]","[48.0, 32.0]",16.552946,-0.43662715,Low Pass,Recovery,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Ousmane Dembélé,45,22,1,"[48.0, 33.0]","[60.0, 47.0]",18.439089,0.86217004,Low Pass,,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,N''Golo Kanté,45,29,1,"[79.0, 64.0]","[79.0, 54.0]",10.0,-1.5707964,Ground Pass,,,,,,,,,True,Regular Play
7563,France,N''Golo Kanté,Lucas Hernández Pi,45,32,1,"[81.0, 52.0]","[76.0, 2.0]",50.24938,-1.670465,Ground Pass,,,,True,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,45,39,1,"[73.0, 4.0]","[87.0, 3.0]",14.035668,-0.071307465,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Antoine Griezmann,45,47,1,"[99.0, 16.0]","[102.0, 21.0]",5.8309517,1.0303768,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,,45,48,1,"[101.0, 20.0]","[118.0, 32.0]",20.808653,0.61466295,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Presnel Kimpembe,,46,12,1,"[23.0, 34.0]","[31.0, 29.0]",9.433981,-0.5585993,Low Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Raphaël Varane,,45,6,2,"[32.0, 56.0]","[48.0, 80.0]",28.84441,0.98279375,Low Pass,Recovery,,,,,Out,,,True,From Kick Off
7563,France,Presnel Kimpembe,,45,29,2,"[18.0, 56.0]","[36.0, 77.0]",27.658634,0.86217004,Low Pass,Recovery,,,,,Incomplete,,,,From Throw In
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,,45,43,2,"[53.0, 33.0]","[64.0, 1.0]",33.83785,-1.2397002,High Pass,Recovery,,,,,Out,,,,From Throw In
7563,France,Raphaël Varane,Djibril Sidibé,46,8,2,"[49.0, 51.0]","[41.0, 77.0]",27.202942,1.8692952,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Steve Mandanda,46,12,2,"[39.0, 75.0]","[13.0, 49.0]",36.769554,-2.3561945,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steve Mandanda,Presnel Kimpembe,46,16,2,"[15.0, 47.0]","[27.0, 21.0]",28.635643,-1.1383885,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,46,21,2,"[40.0, 21.0]","[45.0, 41.0]",20.615528,1.3258177,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Djibril Sidibé,46,24,2,"[48.0, 49.0]","[53.0, 75.0]",26.476404,1.380808,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,N''Golo Kanté,46,26,2,"[56.0, 79.0]","[53.0, 61.0]",18.248287,-1.735945,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Presnel Kimpembe,46,29,2,"[52.0, 56.0]","[49.0, 25.0]",31.144823,-1.6672701,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,46,34,2,"[55.0, 27.0]","[65.0, 30.0]",10.440307,0.2914568,Ground Pass,,,,,,,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Lucas Hernández Pi,46,36,2,"[65.0, 23.0]","[68.0, 1.0]",22.203604,-1.4352686,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Presnel Kimpembe,46,41,2,"[66.0, 5.0]","[53.0, 12.0]",14.764823,2.6476512,Ground Pass,,,,,,,,,,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,46,43,2,"[54.0, 15.0]","[53.0, 38.0]",23.021729,1.6142472,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Ousmane Dembélé,46,46,2,"[55.0, 45.0]","[78.0, 54.0]",24.698177,0.37298772,Ground Pass,,,,,,,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,46,49,2,"[66.0, 70.0]","[68.0, 58.0]",12.165525,-1.4056476,Ground Pass,Recovery,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Thomas Lemar,46,52,2,"[67.0, 50.0]","[76.0, 1.0]",49.819675,-1.3891475,High Pass,,,,True,,,,,,Regular Play
7563,France,Thomas Lemar,Lucas Hernández Pi,46,55,2,"[76.0, 1.0]","[72.0, 3.0]",4.472136,2.6779451,Low Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,Thomas Lemar,46,58,2,"[77.0, 2.0]","[87.0, 2.0]",10.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Lucas Hernández Pi,47,1,2,"[84.0, 5.0]","[89.0, 2.0]",5.8309517,-0.5404195,Ground Pass,,,,,,,,,,Regular Play
7563,France,Lucas Hernández Pi,N''Golo Kanté,47,4,2,"[86.0, 2.0]","[83.0, 17.0]",15.297058,1.7681919,Ground Pass,,,,,,,,,True,Regular Play
7563,France,N''Golo Kanté,,47,7,2,"[87.0, 20.0]","[97.0, 22.0]",10.198039,0.19739556,High Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Antoine Griezmann,47,9,2,"[80.0, 20.0]","[86.0, 3.0]",18.027756,-1.2315037,Low Pass,Recovery,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,,47,13,2,"[93.0, 6.0]","[115.0, 49.0]",48.30114,1.0978898,High Pass,,True,,True,,Unknown,,,,Regular Play
7563,France,Raphaël Varane,Ousmane Dembélé,47,56,2,"[27.0, 44.0]","[42.0, 46.0]",15.132746,0.13255154,High Pass,Recovery,,,,,,,,,From Counter
7563,France,Ousmane Dembélé,Antoine Griezmann,48,2,2,"[62.0, 44.0]","[71.0, 34.0]",13.453624,-0.8379812,Ground Pass,,,,,,,,,True,From Counter
7563,France,N''Golo Kanté,Ousmane Dembélé,48,33,2,"[54.0, 56.0]","[64.0, 65.0]",13.453624,0.7328151,Ground Pass,Interception,,,,,,,,,Regular Play
7563,France,Ousmane Dembélé,Antoine Griezmann,48,34,2,"[64.0, 65.0]","[80.0, 51.0]",21.260292,-0.71883,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,,48,37,2,"[81.0, 58.0]","[80.0, 58.0]",1.0,3.1415927,Ground Pass,,,,,,Incomplete,,,,Regular Play
7563,France,Djibril Sidibé,Ousmane Dembélé,49,0,2,"[58.0, 63.0]","[77.0, 76.0]",23.021729,0.6000502,High Pass,Recovery,,,,,,,,True,From Throw In
7563,France,Ousmane Dembélé,Antoine Griezmann,49,2,2,"[76.0, 75.0]","[76.0, 56.0]",19.0,-1.5707964,High Pass,,,,,,Incomplete,,,,From Throw In
7563,France,Raphaël Varane,Presnel Kimpembe,50,0,2,"[67.0, 67.0]","[51.0, 48.0]",24.839485,-2.2706892,Ground Pass,Free Kick,,,,,,,,,From Free Kick
7563,France,Presnel Kimpembe,Benjamin Mendy,50,5,2,"[43.0, 26.0]","[55.0, 6.0]",23.323807,-1.0303768,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Benjamin Mendy,Presnel Kimpembe,50,7,2,"[56.0, 6.0]","[46.0, 21.0]",18.027756,2.158799,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Presnel Kimpembe,Steven N''Kemboanza Mike Christopher Nzonzi,50,11,2,"[47.0, 21.0]","[56.0, 21.0]",9.0,0.0,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Thomas Lemar,50,13,2,"[56.0, 22.0]","[71.0, 21.0]",15.033297,-0.066568166,Ground Pass,,,,,,,,,,From Free Kick
7563,France,N''Golo Kanté,Djibril Sidibé,50,19,2,"[72.0, 52.0]","[87.0, 77.0]",29.15476,1.0303768,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Djibril Sidibé,Antoine Griezmann,50,22,2,"[88.0, 77.0]","[95.0, 53.0]",25.0,-1.2870022,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Antoine Griezmann,Ousmane Dembélé,50,24,2,"[95.0, 49.0]","[106.0, 51.0]",11.18034,0.1798535,Ground Pass,,,,,,Incomplete,,,,From Free Kick
7563,France,Presnel Kimpembe,Raphaël Varane,50,33,2,"[46.0, 41.0]","[55.0, 52.0]",14.21267,0.8850668,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Raphaël Varane,Djibril Sidibé,50,35,2,"[55.0, 54.0]","[86.0, 75.0]",37.44329,0.59540987,Ground Pass,,,,,,,,,,From Free Kick
7563,France,Djibril Sidibé,Antoine Griezmann,50,37,2,"[86.0, 70.0]","[91.0, 60.0]",11.18034,-1.1071488,Ground Pass,,,,,,,True,b6e09942-62b7-4a3c-ab2f-55350a2a3072,,From Free Kick
7563,France,Benjamin Mendy,,51,3,2,"[26.0, 22.0]","[58.0, 26.0]",32.24903,0.124354996,Low Pass,Recovery,,,,,Incomplete,,,,From Keeper
7563,France,Benjamin Mendy,Thomas Lemar,51,23,2,"[35.0, 7.0]","[35.0, 2.0]",5.0,-1.5707964,Ground Pass,,,,,,,,,,Regular Play
7563,France,Thomas Lemar,Presnel Kimpembe,51,25,2,"[35.0, 2.0]","[20.0, 16.0]",20.518284,2.3906636,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Presnel Kimpembe,N''Golo Kanté,51,27,2,"[20.0, 16.0]","[29.0, 16.0]",9.0,0.0,Ground Pass,,,,,,,,,,Regular Play
7563,France,N''Golo Kanté,Ousmane Dembélé,51,30,2,"[35.0, 18.0]","[44.0, 42.0]",25.632011,1.2120256,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Ousmane Dembélé,Thomas Lemar,51,37,2,"[81.0, 49.0]","[88.0, 24.0]",25.96151,-1.2977877,Ground Pass,,,,,,,,,True,Regular Play
7563,France,Thomas Lemar,Benjamin Mendy,51,42,2,"[86.0, 21.0]","[99.0, 3.0]",22.203604,-0.9453113,Ground Pass,,,,,,,,,,Regular Play
7563,France,Benjamin Mendy,Olivier Giroud,51,45,2,"[101.0, 2.0]","[107.0, 26.0]",24.738634,1.3258177,Ground Pass,,,,,,,,,,Regular Play
7563,France,Olivier Giroud,Antoine Griezmann,51,46,2,"[107.0, 27.0]","[108.0, 32.0]",5.0990195,1.3734008,Ground Pass,,,,,,,,,,Regular Play
7563,France,Antoine Griezmann,Thomas Lemar,51,48,2,"[105.0, 36.0]","[104.0, 31.0]",5.0990195,-1.7681919,Ground Pass,,,,,,Incomplete,,,True,Regular Play
7563,France,Steve Mandanda,,53,57,2,"[14.0, 43.0]","[83.0, 46.0]",69.065186,0.043450896,High Pass,,,,,,Incomplete,,,,From Keeper
7563,France,Raphaël Varane,Djibril Sidibé,54,9,2,"[46.0, 53.0]","[54.0, 78.0]",26.24881,1.2610934,Ground Pass,,,,,,,,,,From Keeper
7563,France,Djibril Sidibé,Raphaël Varane,54,12,2,"[53.0, 78.0]","[42.0, 60.0]",21.095022,-2.1193457,Ground Pass,,,,,,,,,True,From Keeper
7563,France,Raphaël Varane,N''Golo Kanté,54,15,2,"[43.0, 55.0]","[53.0, 26.0]",30.675724,-1.2387369,Ground Pass,,,,,,,,,,From Keeper
7563,France,N''Golo Kanté,Benjamin Mendy,54,17,2,"[54.0, 22.0]","[76.0, 2.0]",29.732138,-0.7378151,Ground Pass,,,,,,,,,,From Keeper
7563,France,Benjamin Mendy,Ousmane Dembélé,54,20,2,"[76.0, 1.0]","[86.0, 2.0]",10.049875,0.09966865,Ground Pass,,,,,,,,,,From Keeper
7563,France,Ousmane Dembélé,Thomas Lemar,54,23,2,"[89.0, 5.0]","[91.0, 47.0]",42.047592,1.5232133,Ground Pass,,,,True,True,,,,,From Keeper
7563,France,Benjamin Mendy,Ousmane Dembélé,54,39,2,"[63.0, 1.0]","[74.0, 2.0]",11.045361,0.09065989,Ground Pass,,,,,,,,,,From Keeper
7563,France,Ousmane Dembélé,N''Golo Kanté,54,40,2,"[73.0, 1.0]","[66.0, 14.0]",14.764823,2.0647378,Ground Pass,,,,,,,,,,From Keeper
7563,France,N''Golo Kanté,Steven N''Kemboanza Mike Christopher Nzonzi,54,42,2,"[66.0, 14.0]","[67.0, 29.0]",15.033297,1.5042281,Ground Pass,,,,,,,,,,From Keeper
7563,France,Steven N''Kemboanza Mike Christopher Nzonzi,Djibril Sidibé,54,44,2,"[68.0, 32.0]","[83.0, 61.0]",32.649654,1.0934509,Ground Pass,,,,,,,,,,From Keeper
7563,France,Djibril Sidibé,Thomas Lemar,54,49,2,"[94.0, 59.0]","[90.0, 52.0]",8.062258,-2.0899425,Ground Pass,,,,,,,,,,From Keeper
7563,France,Thomas Lemar,Presnel Kimpembe,54,52,2,"[89.0, 52.0]","[66.0, 32.0]",30.479502,-2.425849,Ground Pass,,,,,,,,,True,From Keeper
7563,France,Presnel Kimpembe,Benjamin Mendy,54,56,2,"[72.0, 26.0]","[89.0, 2.0]",29.410883,-0.95449936,Ground Pass,,,,,,,,,,From Keeper
7563,France,Benjamin Mendy,Ousmane Dembélé,54,59,2,"[92.0, 1.0]","[95.0, 12.0]",11.401754,1.3045443,Ground Pass,,,,,,,,,,From Keeper
7563,France,Ousmane Dembélé,N''Golo Kanté,55,1,2,"[93.0, 13.0]","[86.0, 15.0]",7.28011,2.863293,Ground Pass,,,,,,,,,,From Keeper
